4197,190,-1
2583,160,-1
2539,200,1
3021,180,-1
3530,200,-1
3350,208,-1
3307,208,-1
2832,188,-1
2424,207,-1
2885,188,-1
2383,170,-1
2552,160,-1
3605,255,1
3164,180,-1
2521,190,-1
2333,175,-1
4185,215,1
2932,180,-1
2467,180,-1
2797,163,-1
2475,187,-1
3604,195,-1
2909,176,-1
2581,192,-1
3229,170,-1
2387,195,-1
3310,230,1
2390,206,-1
2992,170,-1
3333,182,-1
2465,152,-1
2295,185,-1
3906,225,1
2546,171,-1
3337,192,-1
2533,165,-1
3139,175,-1
3133,168,-1
3956,185,-1
3652,168,-1
2377,168,-1
2974,170,-1
3455,180,-1
4628,265,1
2664,170,-1
2396,185,-1
2750,186,-1
2536,190,-1
2904,160,-1
3040,150,-1
3129,155,-1
3363,235,1
3545,186,-1
3503,190,-1
3081,170,-1
2900,188,-1
2307,165,-1
2554,160,-1
3469,151,-1
3400,185,-1
3473,165,-1
1959,160,-1
2708,172,-1
2625,195,-1
2823,190,-1
2802,163,-1
2459,180,-1
4289,215,1
2894,158,-1
2432,189,-1
3678,166,-1
3148,235,1
2542,145,-1
2528,155,-1
3059,180,-1
3026,178,-1
2528,156,-1
2718,162,-1
3041,170,-1
2787,155,-1
3626,230,1
3124,182,-1
2375,160,-1
2788,152,-1
2733,185,-1
3049,177,-1
2508,192,-1
2882,158,-1
2544,130,-1
2565,175,-1
3520,176,-1
3437,170,-1
3967,216,1
2751,165,-1
2847,165,-1
3044,170,-1
2633,176,-1
2941,170,-1
2477,160,-1
4655,220,1
2332,158,-1
2628,175,-1
2893,198,-1
2260,162,-1
2829,158,-1
2435,155,-1
2844,175,-1
3520,186,-1
3970,215,1
3401,175,-1
3509,145,-1
2721,170,-1
2504,188,-1
2053,166,-1
3158,200,-1
4673,254,1
2574,185,-1
2510,193,-1
2453,160,-1
2728,165,-1
2382,214,-1
2650,170,-1
3390,252,1
3331,202,-1
2917,180,-1
2589,171,-1
3314,158,-1
3524,235,1
3609,185,-1
3069,185,-1
2259,152,-1
4274,235,1
2652,182,-1
3538,175,-1
2973,170,-1
2789,173,-1
2951,168,-1
2616,180,-1
3122,253,1
2316,153,-1
3188,170,-1
3040,196,-1
3323,168,-1
4356,235,1
4240,220,1
2818,188,-1
3424,175,-1
2591,183,-1
2348,170,-1
2955,178,-1
3091,170,-1
2732,178,-1
2534,156,-1
4545,243,1
3230,180,-1
2677,175,-1
2756,184,-1
3626,210,-1
2541,190,-1
3359,195,-1
3326,198,-1
2209,175,-1
2088,170,-1
3417,193,-1
2547,155,-1
3087,170,-1
3490,190,-1
3494,156,-1
3220,183,-1
2750,165,-1
2703,164,-1
1184,155,-1
2331,166,-1
2105,168,-1
2609,162,-1
2904,180,-1
4263,180,-1
2559,172,-1
3005,172,-1
3077,170,-1
3415,188,-1
2191,200,-1
2832,170,-1
2924,197,-1
4330,210,1
3150,181,-1
2723,190,-1
2982,155,-1
3662,235,1
2021,155,-1
2641,182,-1
2393,178,-1
2544,162,-1
3541,168,-1
2892,170,-1
2343,164,-1
3414,175,-1
2822,190,-1
2076,188,-1
2588,188,-1
1861,190,-1
2143,155,-1
3011,188,-1
2248,151,-1
4282,250,1
2855,170,-1
3472,178,-1
4292,220,1
3548,176,-1
2926,205,-1
2918,170,-1
3120,191,-1
3248,170,-1
2317,170,-1
2619,160,-1
2963,160,-1
3205,195,-1
3550,190,-1
2464,158,-1
3265,178,-1
2461,160,-1
3737,218,1
2482,160,-1
2316,153,-1
2112,175,-1
3062,150,-1
2457,186,-1
2399,180,-1
2428,180,-1
2262,165,-1
3161,160,-1
2842,180,-1
2967,146,-1
2634,184,-1
3189,165,-1
2835,168,-1
2524,178,-1
3354,151,-1
2773,186,-1
2221,180,-1
3712,203,1
1873,160,-1
2444,170,-1
4263,210,1
2620,195,-1
1904,150,-1
3355,162,-1
2588,155,-1
3271,185,-1
3177,178,-1
3943,203,1
2526,170,-1
2899,168,-1
2549,160,-1
3303,180,-1
3879,178,-1
4929,252,1
3196,180,-1
2649,172,-1
2700,180,-1
2931,166,-1
2533,148,-1
2522,155,-1
4631,230,1
2908,164,-1
2267,173,-1
1640,164,-1
2446,168,-1
3370,213,-1
2563,173,-1
4690,225,1
2349,145,-1
2658,172,-1
3154,161,-1
2995,170,-1
2138,168,-1
2649,190,-1
2673,155,-1
2841,162,-1
3362,210,-1
3249,190,-1
2841,170,-1
5005,240,1
2882,175,-1
2628,184,-1
2768,180,-1
2680,194,-1
2541,163,-1
2860,162,-1
2850,222,1
2898,175,-1
3139,166,-1
3184,153,-1
2357,170,-1
3294,155,-1
2633,155,-1
3474,190,-1
2816,175,-1
2874,173,-1
2845,175,-1
2989,176,-1
2383,175,-1
3117,173,-1
2578,152,-1
2821,151,-1
3157,182,-1
3177,155,-1
2898,210,-1
2771,165,-1
2689,175,-1
3521,160,-1
3196,180,-1
2276,165,-1
2199,152,-1
2699,165,-1
2395,160,-1
4055,228,1
2527,168,-1
3571,155,-1
4254,155,1
2510,170,-1
3057,178,-1
2778,176,-1
2893,158,-1
3720,215,1
3073,151,-1
2084,178,-1
2522,160,-1
2620,195,-1
2898,170,-1
2936,270,-1
2696,160,-1
3772,210,1
3012,194,-1
3396,180,-1
2356,163,-1
3673,230,1
4790,200,1
3122,195,-1
2272,177,-1
3160,173,-1
2993,208,-1
3333,167,-1
3478,151,-1
3098,200,-1
4014,263,1
3538,187,-1
2945,190,-1
2825,176,-1
3226,230,1
3178,193,-1
3535,202,1
3417,171,-1
2815,175,-1
4597,200,1
3713,213,-1
4633,230,1
4036,260,1
2884,180,-1
2419,175,-1
3620,192,-1
4297,260,1
3345,162,-1
3590,204,-1
2868,185,-1
3636,200,-1
4871,248,1
3739,230,1
2945,185,-1
4253,268,1
2798,256,1
3022,180,-1
3548,215,1
4220,255,1
2329,193,-1
2869,175,-1
2879,184,-1
3349,210,-1
3952,195,-1
4502,200,1
1951,205,-1
3543,185,-1
4004,190,1
3577,225,1
3233,170,-1
3228,180,-1
4104,200,-1
2624,155,-1
4836,240,1
3651,195,-1
4409,250,1
3508,185,-1
3287,245,1
3728,170,-1
2723,180,-1
2935,188,-1
4087,252,1
3533,196,-1
4765,260,1
3049,210,-1
2184,180,-1
2586,200,-1
3546,245,1
2879,182,-1
3089,180,-1
3013,170,-1
2905,192,-1
3967,220,1
3833,225,1
3323,155,-1
4933,230,1
3644,197,-1
4351,202,1
3542,245,1
3080,210,-1
4486,260,1
2846,180,-1
2922,182,-1
3535,240,1
2735,197,-1
3374,190,-1
5668,230,1
3701,200,-1
2964,230,1
2890,206,-1
2763,195,-1
3551,228,1
3563,200,-1
2973,188,-1
2881,211,-1
3958,230,1
3496,188,-1
3503,182,-1
2449,178,-1
2975,165,-1
3063,185,-1
2268,163,-1
3562,180,-1
3246,170,-1
4389,275,1
4138,248,1
2620,206,-1
2731,190,-1
3689,253,1
3550,190,-1
4697,240,1
4861,250,1
4323,240,1
3456,189,-1
3182,186,-1
3687,225,1
4014,270,1
4738,225,1
2209,175,-1
2238,190,-1
3193,171,-1
2495,170,-1
3189,185,-1
4350,218,1
4715,240,1
2608,190,-1
3481,198,-1
5082,270,1
2489,175,-1
3328,260,1
4809,250,1
2788,180,-1
4295,257,1
3257,202,-1
4555,232,1
3492,185,-1
2128,167,-1
3216,190,-1
2317,180,-1
2900,195,-1
3800,225,1
2933,165,-1
3548,210,1
2675,168,-1
3752,175,-1
3802,182,-1
3446,190,-1
3078,160,-1
3529,193,1
2932,203,-1
3500,180,-1
4170,230,1
5242,260,1
2505,155,-1
2758,155,-1
4139,240,1
3516,173,-1
4585,260,1
2884,172,-1
2796,182,-1
3562,252,1
4744,260,1
2736,178,-1
4158,188,-1
3082,168,-1
2734,188,-1
2310,182,-1
2449,160,-1
2890,171,-1
4289,244,1
4516,240,1
3450,190,-1
4046,243,1
4634,235,1
2493,162,-1
2832,205,1
2908,250,1
2491,178,-1
2521,160,-1
5251,240,1
3909,255,1
3984,250,1
1853,153,-1
2574,192,-1
2352,155,-1
4221,242,1
4118,225,1
2847,175,-1
2803,190,-1
4565,230,1
3692,210,1
3900,230,1
4224,268,1
3248,240,1
4272,242,1
2849,190,-1
3555,170,-1
3313,193,-1
4277,220,1
5170,235,1
4800,245,1
3403,240,1
5260,225,1
2310,170,-1
2506,177,-1
3327,151,-1
5346,240,1
3331,185,-1
4000,185,1
3154,185,-1
5303,258,1
4843,230,1
3751,235,1
3364,168,-1
3001,178,-1
4029,240,1
3122,192,-1
6385,245,1
4119,210,1
4093,170,-1
3538,230,1
2642,165,-1
3325,178,-1
4257,243,1
3071,245,1
2774,160,-1
2647,162,-1
3099,215,-1
3377,185,-1
4055,252,1
4031,235,1
2278,162,-1
4144,225,1
2603,162,-1
3657,235,1
3853,230,1
3505,242,1
2714,170,-1
2953,151,-1
4874,205,1
2439,172,-1
2589,198,-1
3972,225,1
4239,240,1
4249,218,-1
4435,225,1
4675,222,1
3107,170,-1
4725,265,1
2984,180,-1
2857,192,-1
3281,168,-1
2643,172,-1
2930,170,-1
3512,135,-1
2660,182,-1
4342,225,1
4768,210,1
3231,235,1
3380,240,1
4031,248,1
2795,155,-1
2741,164,-1
2711,151,-1
3739,245,1
4570,220,1
4206,215,1
2935,165,-1
2686,185,-1
3517,175,-1
3765,182,-1
3367,202,-1
3911,240,1
3879,210,1
3364,160,-1
2218,185,-1
2770,195,-1
2839,230,1
3569,190,-1
2715,192,-1
3181,160,-1
2995,178,-1
4417,250,1
2154,171,-1
3547,183,-1
2491,155,-1
3335,180,-1
2222,158,-1
3102,150,-1
3694,220,1
3103,160,-1
3313,192,-1
2895,160,-1
2859,180,-1
3126,170,-1
3550,170,-1
4078,235,1
4250,222,1
2614,163,-1
2553,162,-1
4884,235,1
4619,210,1
3355,160,-1
4410,248,1
2873,162,-1
2232,174,-1
3517,250,1
2413,170,-1
2361,185,-1
3324,172,-1
2865,165,-1
4379,266,1
3060,195,-1
4050,220,1
2474,180,-1
3033,185,-1
1957,181,-1
2466,175,-1
4216,275,1
3130,200,-1
4047,230,1
2752,196,-1
3823,240,1
3535,170,-1
2619,160,-1
2817,178,-1
4569,230,1
2859,180,-1
4002,250,1
3270,170,-1
3068,162,-1
3438,175,-1
4099,235,1
3004,235,-1
2827,187,-1
4097,240,1
4402,250,1
3518,195,1
2415,175,-1
2652,170,-1
2444,170,-1
3475,190,-1
5910,245,1
2947,165,-1
4600,242,1
3182,178,-1
3742,243,1
5102,250,1
3378,182,-1
3412,230,1
4483,220,1
4638,215,1
2815,160,-1
4010,250,1
3845,220,1
5045,220,1
2258,180,-1
3767,180,1
4480,218,1
3374,164,-1
4382,250,1
3030,168,-1
4458,230,1
3511,180,-1
2996,156,-1
4440,288,1
3147,160,-1
4413,210,1
2940,161,-1
3521,198,1
3728,218,1
3716,168,-1
3291,195,-1
2928,155,-1
4306,220,1
3436,183,-1
4353,235,1
4436,220,1
2037,156,-1
3580,220,1
4097,240,1
3580,181,-1
3317,165,-1
2952,160,-1
3913,160,-1
2648,185,-1
3215,208,-1
2811,172,-1
3566,265,1
3598,152,-1
2863,174,-1
3533,170,-1
3423,195,1
2576,175,-1
2825,191,-1
3266,162,-1
3138,183,-1
3154,182,-1
2492,174,-1
2412,167,-1
2877,151,-1
4655,190,1
2483,170,-1
3420,180,-1
3966,240,1
4452,245,1
2750,163,-1
4877,262,1
3736,165,-1
4929,225,1
2865,173,-1
4192,264,1
2271,164,-1
4432,250,1
3677,228,1
3482,210,1
3982,235,1
2408,188,-1
3299,180,-1
3123,170,-1
2841,197,-1
4544,230,1
2033,175,-1
3664,240,1
3006,165,-1
2982,160,-1
2221,170,-1
2673,185,-1
4056,260,1
2965,160,-1
2861,180,-1
3341,190,-1
3886,225,1
2807,225,1
3165,165,-1
3923,180,1
3797,140,-1
2996,172,-1
3130,140,-1
2963,170,-1
2632,191,-1
5171,225,1
4496,250,1
2890,172,-1
5387,200,1
2555,170,-1
3362,196,-1
2118,180,-1
3034,170,-1
4202,205,1
2388,180,-1
2474,173,-1
3416,150,-1
2433,207,-1
2557,167,-1
3957,235,1
2724,165,-1
2955,158,-1
3855,260,1
3330,172,-1
3238,192,-1
3135,160,-1
4326,235,1
5276,215,1
3295,210,-1
4262,210,1
2531,182,-1
2623,160,-1
2967,176,-1
3919,155,-1
3196,178,-1
1809,178,-1
2722,188,-1
2628,166,-1
2560,178,-1
5019,240,1
4546,270,1
3047,211,1
3603,200,1
2937,165,-1
2428,185,-1
4481,260,1
3337,250,1
4887,195,1
3219,173,-1
4900,230,1
2919,170,-1
3295,170,-1
4822,230,1
2568,183,-1
4105,254,1
2590,200,-1
3064,175,-1
2716,192,-1
4891,222,1
3168,161,-1
3328,160,-1
2686,194,-1
3043,165,-1
4547,203,1
3190,190,-1
3497,183,-1
2167,153,-1
2795,177,-1
2781,160,-1
4078,240,1
2285,145,-1
4253,160,-1
2449,158,-1
2649,155,-1
3601,220,1
2791,160,-1
2409,178,-1
3418,212,1
3586,162,-1
3600,225,1
2975,181,-1
3574,225,1
3409,205,-1
2754,172,-1
3505,165,-1
3400,167,-1
3333,190,-1
3971,240,1
3156,170,-1
3426,182,-1
2599,155,-1
3181,170,-1
4797,255,1
2221,170,-1
3784,250,1
4920,258,1
4274,243,1
3422,242,1
3386,225,1
3251,180,-1
2529,163,-1
2411,160,-1
4294,258,1
4293,228,1
3390,180,-1
3005,200,-1
2471,203,-1
3559,215,1
2381,170,-1
4047,235,1
3565,197,-1
3776,180,-1
2799,190,-1
3501,215,1
4076,235,1
2559,162,-1
3246,190,-1
4212,205,1
2581,180,-1
3423,198,1
2988,181,-1
3077,170,-1
3267,170,-1
4408,222,1
2892,160,-1
2611,175,-1
4033,235,1
3862,205,1
2232,183,-1
2594,188,-1
3303,250,1
2657,180,-1
4367,225,1
3307,173,-1
4306,246,1
3100,210,1
2705,160,-1
3502,170,-1
3219,182,-1
3257,190,-1
3326,183,-1
4427,235,1
2621,171,-1
3408,172,-1
3329,165,-1
2751,180,-1
3500,170,-1
5166,260,1
4573,265,1
4695,218,1
3470,195,-1
3861,245,1
3660,260,1
4673,245,1
4035,260,1
2479,175,-1
4435,230,1
3206,182,-1
3340,158,-1
2071,175,-1
4152,200,1
2894,178,-1
3898,235,1
4065,270,1
3920,232,1
5361,250,1
2442,188,-1
2738,178,-1
3034,182,-1
3156,178,-1
3216,160,-1
2400,175,-1
3482,165,-1
3095,190,-1
3498,168,-1
2415,170,-1
2605,190,-1
2655,182,-1
2460,173,-1
3542,195,-1
3458,165,-1
4192,240,1
2313,190,-1
2959,168,-1
6051,235,1
4142,260,1
2906,160,-1
3183,212,1
3058,180,-1
4172,248,1
3183,173,-1
3442,165,-1
3959,182,-1
3247,155,-1
2842,160,-1
3047,180,-1
4273,240,1
3123,190,-1
4447,235,1
2817,195,-1
4600,225,1
2983,170,-1
5323,248,1
5089,245,1
3423,168,-1
3612,248,1
3503,170,-1
2463,175,-1
2285,165,-1
4054,275,1
3746,230,1
2986,250,1
3558,210,1
4412,230,1
2825,160,-1
2717,195,-1
3051,163,-1
4983,220,1
2501,196,-1
5076,252,1
3006,225,1
4806,252,1
2981,162,-1
4382,240,1
4630,250,1
3996,210,1
3686,158,-1
3980,205,1
4499,253,1
3264,179,-1
3396,185,-1
5288,250,1
3469,208,-1
2773,160,-1
3031,182,-1
4142,220,1
3728,223,1
2623,165,-1
2556,148,-1
3158,180,-1
4776,240,1
3056,180,-1
3516,190,-1
3813,230,1
2737,170,-1
3649,180,1
3063,188,-1
3073,180,-1
2723,158,-1
3507,188,-1
2892,205,-1
3861,230,1
2135,204,-1
4288,215,1
2742,162,-1
4687,195,1
3691,243,1
3674,185,-1
3260,172,-1
2828,182,-1
3157,168,-1
3415,185,-1
2743,180,-1
3253,155,-1
3569,170,-1
3514,160,-1
2597,170,-1
2806,190,-1
5599,220,1
5314,250,1
2599,165,-1
4626,235,1
4203,248,1
3194,178,-1
3205,181,-1
4729,230,1
2731,172,-1
2830,155,-1
3349,188,-1
4571,245,1
4608,215,1
3097,180,-1
5064,273,1
3270,190,-1
4371,250,1
2639,195,-1
3144,207,-1
2727,162,-1
2552,165,-1
2976,166,-1
3425,170,-1
2857,195,-1
3146,210,-1
2672,172,-1
2551,160,-1
3708,225,1
2866,160,-1
3290,188,-1
2935,165,-1
2809,145,-1
2913,154,-1
2797,192,-1
2526,170,-1
3153,165,-1
2946,190,-1
3560,220,1
2929,170,-1
3016,180,-1
3340,175,-1
4296,248,1
2997,153,-1
3325,175,-1
2879,170,-1
2848,165,-1
3169,152,-1
2964,170,-1
3309,202,-1
4085,240,1
5333,210,1
3755,210,1
4623,243,1
3857,225,1
3244,192,-1
3217,190,-1
4400,190,1
5547,230,1
2923,165,-1
5004,222,1
3171,190,-1
4275,180,-1
3311,180,-1
2724,182,-1
3801,178,-1
2612,192,-1
3160,182,-1
2767,165,-1
4662,268,1
2985,198,1
2543,165,-1
2644,150,-1
6314,170,-1
3192,170,-1
2632,160,-1
4242,260,1
3085,185,-1
3951,258,1
3360,163,-1
3831,170,-1
2962,151,-1
4420,250,1
2398,155,-1
3338,232,1
3177,215,1
4603,223,1
3306,155,-1
3484,145,-1
4574,210,1
2895,175,-1
2762,160,-1
4298,225,1
3193,190,-1
4110,205,1
3379,155,-1
3888,258,1
3074,180,-1
3990,210,1
4974,230,1
2603,175,-1
5067,240,1
3098,207,-1
2693,150,-1
4607,245,1
3506,228,1
3859,178,-1
4734,225,1
2405,155,-1
3620,230,1
4683,250,1
2694,173,-1
2959,160,-1
3280,205,1
4189,190,1
3006,182,-1
2963,153,-1
2212,153,-1
2988,168,-1
2219,160,-1
3686,180,-1
2559,160,-1
2984,180,-1
4080,210,1
2702,198,-1
2911,210,-1
3547,260,1
2678,170,-1
5039,210,1
2925,170,-1
3355,175,-1
3615,178,-1
2777,200,-1
2675,153,-1
2484,150,-1
4748,240,1
2722,162,-1
2242,158,-1
3174,186,-1
3114,185,-1
2930,172,-1
3260,168,-1
2721,210,-1
3801,252,1
2944,168,-1
3821,200,1
3181,180,-1
4595,260,1
3132,180,-1
3059,170,-1
3167,183,-1
3075,190,-1
2982,183,-1
4232,220,1
2047,152,-1
3568,270,1
4353,225,1
4152,240,1
3606,180,-1
3152,185,-1
2775,185,-1
4332,235,1
3806,205,1
2862,188,-1
3458,170,-1
2518,163,-1
3136,180,-1
2982,178,-1
3201,153,-1
3284,220,1
3797,222,1
4844,218,1
5125,223,1
4406,230,1
3045,175,-1
2786,162,-1
3067,185,-1
3050,168,-1
3949,225,1
1850,153,-1
3617,180,-1
3178,190,-1
3759,218,1
3806,220,1
3808,203,1
4438,220,1
4322,225,1
2931,220,1
4898,240,1
2836,195,-1
4201,235,1
4938,230,1
3560,198,-1
2674,165,-1
5337,230,1
4612,200,1
5048,215,1
3525,190,-1
2834,183,-1
2722,195,-1
3003,185,-1
3703,188,-1
2887,165,-1
2354,171,-1
2726,170,-1
2502,180,-1
2851,210,-1
2309,180,-1
4198,228,1
3505,195,-1
4659,245,1
4742,270,1
3090,175,-1
2985,178,-1
2514,200,-1
2772,173,-1
2956,193,-1
3672,240,1
3522,202,-1
2824,182,-1
4023,220,1
2834,193,-1
2639,170,-1
2783,176,-1
3133,225,1
2535,155,-1
3739,155,-1
4696,255,1
4111,225,1
2875,200,-1
3776,230,1
3032,155,-1
2841,175,-1
2278,220,1
2633,170,-1
2700,250,1
3012,185,-1
2439,151,-1
3301,180,-1
3117,195,-1
4450,245,1
3362,195,-1
4154,232,1
3244,210,1
4205,232,1
5598,245,1
3622,202,-1
2561,196,-1
2234,178,-1
3757,250,1
3287,180,-1
2662,190,-1
3368,185,-1
2709,152,-1
3599,260,1
4239,207,1
3141,185,-1
3586,225,1
3046,188,-1
3918,220,1
3696,254,1
3060,175,-1
2987,164,-1
2966,195,-1
4958,270,1
2938,165,-1
5048,250,1
3722,165,-1
4587,230,1
4344,225,1
2729,178,-1
2832,182,-1
4470,196,1
2743,160,-1
4832,210,1
3321,182,-1
2868,180,-1
2662,145,-1
2608,152,-1
3120,182,-1
2987,170,-1
2903,155,-1
3631,210,1
2810,173,-1
3543,153,-1
3485,186,-1
3762,240,1
2599,202,-1
4560,250,1
4136,225,1
4619,230,1
3188,160,-1
2340,172,-1
3980,238,1
3816,255,1
2366,182,-1
2532,178,-1
3943,188,-1
5689,230,1
3733,187,-1
3151,195,-1
3067,190,-1
2763,170,-1
2660,185,-1
2975,162,-1
2798,180,-1
3209,172,-1
2595,170,-1
3141,195,-1
3238,195,-1
3375,235,1
2711,165,-1
3010,170,-1
4059,230,1
4333,230,1
4067,245,1
3612,220,1
2921,175,-1
3129,202,-1
3025,182,-1
4544,238,1
5244,255,1
3543,175,-1
3140,175,-1
2841,160,-1
2254,165,-1
3327,170,-1
2098,250,1
2733,180,-1
2748,170,-1
2071,170,-1
3206,178,-1
3703,258,1
3221,175,-1
3385,176,-1
3425,205,1
2944,162,-1
4685,240,1
4095,190,1
2810,165,-1
3526,195,-1
2332,170,-1
3756,228,1
3298,165,-1
3560,210,1
4135,238,1
2972,190,-1
4012,240,1
2245,165,-1
4631,245,1
2666,176,-1
3924,225,1
2816,188,-1
3418,190,-1
3710,180,1
4129,225,1
3068,166,-1
2013,178,-1
2947,188,-1
3270,210,-1
2970,165,-1
3012,160,-1
3170,170,-1
3364,202,-1
4591,220,1
3089,170,-1
4956,242,1
4840,242,1
3898,230,1
4397,220,1
2177,170,-1
3109,245,1
3620,180,-1
2299,152,-1
4147,253,1
3726,210,1
3022,178,-1
4522,245,1
3914,190,-1
2598,170,-1
2268,175,-1
2488,152,-1
2680,175,-1
2842,168,-1
3502,176,-1
3554,153,-1
2994,155,-1
3339,178,-1
4323,250,1
2860,182,-1
3178,184,-1
4486,252,1
5181,210,1
3568,170,-1
3367,230,1
4149,260,1
3240,208,-1
4660,230,1
3542,165,-1
2295,156,-1
4362,238,1
2945,177,-1
3090,182,-1
2855,170,-1
3234,220,1
4073,220,1
4580,240,1
3169,181,-1
2122,167,-1
4692,220,1
3781,150,-1
2366,160,-1
2612,184,-1
3142,158,-1
4629,274,1
3603,194,-1
3699,225,1
5321,230,1
4915,240,1
4521,240,1
3614,207,-1
3157,265,1
2095,170,-1
2448,180,-1
4756,210,1
3179,184,-1
2524,170,-1
2754,155,-1
2932,186,-1
3442,170,-1
2560,160,-1
3121,160,-1
3707,220,1
2862,170,-1
3123,160,-1
5083,245,1
2255,165,-1
2828,200,-1
4395,160,-1
2775,150,-1
2269,140,-1
3461,170,-1
2296,145,-1
2973,160,-1
2919,210,-1
2704,153,-1
2829,165,-1
3500,200,-1
2330,160,-1
2996,220,1
2558,180,-1
3554,180,-1
2700,160,-1
3038,170,-1
3052,190,-1
3276,175,-1
2211,192,-1
2482,170,-1
3300,235,1
3227,185,-1
3322,235,1
5525,250,1
3199,195,-1
4175,220,1
3771,220,1
2799,185,-1
3210,185,-1
2452,195,-1
4922,210,1
2884,200,-1
3279,175,-1
3003,220,1
2574,180,-1
2575,180,-1
2544,190,-1
3061,165,-1
2853,165,-1
2849,170,-1
2299,190,-1
2672,135,-1
2912,150,-1
3288,160,-1
2698,160,-1
2848,170,-1
3726,160,-1
3589,230,1
3228,175,-1
2000,180,-1
5868,203,1
3452,190,-1
3343,200,-1
3357,180,-1
2819,160,-1
3471,180,-1
2302,165,-1
2732,160,-1
3400,185,-1
2554,160,-1
2623,180,-1
2898,160,-1
4124,224,1
3997,235,1
4089,200,1
3248,165,-1
2077,170,-1
2606,160,-1
2794,160,-1
2502,170,-1
3487,242,1
4300,195,1
3520,230,1
2457,180,-1
2642,150,-1
2632,170,-1
3106,170,-1
2442,165,-1
2305,170,-1
4423,230,1
2226,155,-1
2500,185,-1
2194,170,-1
